packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
462,2026-07-27T13:47:27.897,18.48311,0.8043,0.52,0.72,0.25,-34.48,-50.6,15.08,0.9226592003551474,63.06058039694845,"0.52,0.72,0.25,-34.48,-50.60,15.08",pierre,normal_work,(normal) P motion_data.csv
463,2026-07-27T13:47:28.011,18.597344,114.2345,0.53,0.69,0.15,-43.09,-44.62,18.25,0.8828929719960398,64.65875810746755,"0.53,0.69,0.15,-43.09,-44.62,18.25",pierre,normal_work,(normal) P motion_data.csv
464,2026-07-27T13:47:28.012,18.597812,0.4682,0.54,0.68,0.14,-35.89,-27.65,25.45,0.8795453370918409,51.9645754336548,"0.54,0.68,0.14,-35.89,-27.65,25.45",pierre,normal_work,(normal) P motion_data.csv
465,2026-07-27T13:47:28.012,18.598236,0.4239,0.55,0.7,0.21,-28.87,-15.32,30.58,0.91465840618233,44.75841485128802,"0.55,0.70,0.21,-28.87,-15.32,30.58",pierre,normal_work,(normal) P motion_data.csv
466,2026-07-27T13:47:28.132,18.717991,119.755,0.57,0.73,0.23,-24.48,-6.41,31.31,0.9543060305792895,40.25760300862434,"0.57,0.73,0.23,-24.48,-6.41,31.31",pierre,normal_work,(normal) P motion_data.csv
467,2026-07-27T13:47:28.251,18.837102,119.1107,0.58,0.84,0.15,-17.82,-0.85,27.34,1.0317460927960909,32.64583434375663,"0.58,0.84,0.15,-17.82,-0.85,27.34",pierre,normal_work,(normal) P motion_data.csv
468,2026-07-27T13:47:28.251,18.837473,0.3714,0.59,0.96,0.01,-8.97,-1.16,16.11,1.126854027813718,18.475351146865922,"0.59,0.96,0.01,-8.97,-1.16,16.11",pierre,normal_work,(normal) P motion_data.csv
469,2026-07-27T13:47:28.251,18.837696,0.2229,0.57,1.09,-0.08,-6.23,-21.79,-7.57,1.2326394444443194,23.893972043174404,"0.57,1.09,-0.08,-6.23,-21.79,-7.57",pierre,normal_work,(normal) P motion_data.csv
470,2026-07-27T13:47:28.253,18.838763,1.0673,0.44,1.23,-0.19,13.92,-55.42,-64.58,1.320075755401939,86.23061637260864,"0.44,1.23,-0.19,13.92,-55.42,-64.58",pierre,normal_work,(normal) P motion_data.csv
471,2026-07-27T13:47:28.255,18.841008,2.2441,0.52,1.25,-0.15,107.79,-57.92,-130.07,1.3621306838919678,178.58223707860756,"0.52,1.25,-0.15,107.79,-57.92,-130.07",pierre,normal_work,(normal) P motion_data.csv
472,2026-07-27T13:47:28.371,18.957446,116.4384,0.84,1.14,0.19,196.04,-55.3,-144.53,1.428740704256724,249.75726716153824,"0.84,1.14,0.19,196.04,-55.30,-144.53",pierre,normal_work,(normal) P motion_data.csv
473,2026-07-27T13:47:28.372,18.957922,0.4757,0.9,1.02,0.28,131.96,-117.74,-130.62,1.3888124423405777,219.8584399107753,"0.90,1.02,0.28,131.96,-117.74,-130.62",pierre,normal_work,(normal) P motion_data.csv
474,2026-07-27T13:47:28.372,18.958477,0.555,0.61,0.95,0.03,13.98,-161.25,-125.85,1.1293803610830144,205.02493848310257,"0.61,0.95,0.03,13.98,-161.25,-125.85",pierre,normal_work,(normal) P motion_data.csv
475,2026-07-27T13:47:28.491,19.077482,119.0055,0.31,0.84,-0.1,0.85,-101.81,-113.28,0.9009439494219381,152.31006861005613,"0.31,0.84,-0.10,0.85,-101.81,-113.28",pierre,normal_work,(normal) P motion_data.csv
476,2026-07-27T13:47:28.492,19.077922,0.4396,0.29,0.64,-0.11,47.42,-24.35,-82.76,0.7111961754677819,98.44184323751766,"0.29,0.64,-0.11,47.42,-24.35,-82.76",pierre,normal_work,(normal) P motion_data.csv
477,2026-07-27T13:47:28.492,19.078474,0.5523,0.42,0.46,-0.11,71.29,7.51,-48.95,0.6325345840347387,86.80303393315238,"0.42,0.46,-0.11,71.29,7.51,-48.95",pierre,normal_work,(normal) P motion_data.csv
478,2026-07-27T13:47:28.551,19.137574,59.1004,0.49,0.38,-0.12,59.33,12.08,-18.98,0.6315853069855251,63.45246803710632,"0.49,0.38,-0.12,59.33,12.08,-18.98",pierre,normal_work,(normal) P motion_data.csv
479,2026-07-27T13:47:28.732,19.317864,180.2894,0.41,0.45,-0.16,22.22,4.15,10.07,0.6294441992742487,24.745823890103154,"0.41,0.45,-0.16,22.22,4.15,10.07",pierre,normal_work,(normal) P motion_data.csv
480,2026-07-27T13:47:28.733,19.318752,0.8886,0.12,0.77,-0.29,-20.51,-6.47,29.66,0.8315046602394961,36.63654732640619,"0.12,0.77,-0.29,-20.51,-6.47,29.66",pierre,normal_work,(normal) P motion_data.csv
481,2026-07-27T13:47:28.733,19.319667,0.9148,-0.21,1.19,-0.56,-48.22,-5.07,31.98,1.3318408313308314,58.082645428733706,"-0.21,1.19,-0.56,-48.22,-5.07,31.98",pierre,normal_work,(normal) P motion_data.csv
482,2026-07-27T13:47:28.734,19.320228,0.5605,-0.26,1.48,-0.73,-42.11,6.77,13.79,1.6705986950791023,44.82464835333346,"-0.26,1.48,-0.73,-42.11,6.77,13.79",pierre,normal_work,(normal) P motion_data.csv
483,2026-07-27T13:47:28.735,19.320836,0.608,0.21,1.34,-0.63,3.78,9.28,-29.48,1.4955266630856168,31.136428825412846,"0.21,1.34,-0.63,3.78,9.28,-29.48",pierre,normal_work,(normal) P motion_data.csv
484,2026-07-27T13:47:28.791,19.377531,56.6956,0.8,0.79,-0.43,55.54,-33.02,-68.6,1.203744158864333,94.2389091617682,"0.80,0.79,-0.43,55.54,-33.02,-68.60",pierre,normal_work,(normal) P motion_data.csv
485,2026-07-27T13:47:28.912,19.497758,120.2264,0.97,0.43,-0.12,96.31,-76.6,-30.33,1.067801479676817,126.74022644764369,"0.97,0.43,-0.12,96.31,-76.60,-30.33",pierre,normal_work,(normal) P motion_data.csv
486,2026-07-27T13:47:28.912,19.498375,0.6171,0.69,0.69,0.13,131.59,-97.23,17.27,0.984428768372806,164.52311053466016,"0.69,0.69,0.13,131.59,-97.23,17.27",pierre,normal_work,(normal) P motion_data.csv
487,2026-07-27T13:47:28.913,19.498836,0.4611,0.3,0.95,0.0,130.8,-111.88,-39.55,0.9962429422585637,176.60684273266423,"0.30,0.95,0.00,130.80,-111.88,-39.55",pierre,normal_work,(normal) P motion_data.csv
488,2026-07-27T13:47:29.211,19.797408,298.5726,0.01,0.81,-0.3,78.61,-101.32,-113.1,0.8638286867197685,170.98796595082356,"0.01,0.81,-0.30,78.61,-101.32,-113.10",pierre,normal_work,(normal) P motion_data.csv
489,2026-07-27T13:47:29.212,19.79796,0.5513,-0.2,0.51,-0.46,32.9,-76.35,-117.86,0.7153320907103218,144.23145322709607,"-0.20,0.51,-0.46,32.90,-76.35,-117.86",pierre,normal_work,(normal) P motion_data.csv
490,2026-07-27T13:47:29.213,19.798902,0.9424,-0.41,0.26,-0.42,26.55,-64.94,-89.54,0.6419501538281612,113.75200086152331,"-0.41,0.26,-0.42,26.55,-64.94,-89.54",pierre,normal_work,(normal) P motion_data.csv
491,2026-07-27T13:47:29.213,19.799603,0.7012,-0.58,0.3,-0.37,59.33,-67.57,-73.67,0.7505331438384317,116.24552765590596,"-0.58,0.30,-0.37,59.33,-67.57,-73.67",pierre,normal_work,(normal) P motion_data.csv
492,2026-07-27T13:47:29.215,19.80075,1.1462,-0.51,0.46,-0.44,108.58,-62.07,-77.15,0.8156592425762121,146.9504127248372,"-0.51,0.46,-0.44,108.58,-62.07,-77.15",pierre,normal_work,(normal) P motion_data.csv
493,2026-07-27T13:47:29.216,19.801815,1.0653,-0.44,0.55,-0.58,120.12,-57.86,-84.17,0.9124143795447329,157.67429371968026,"-0.44,0.55,-0.58,120.12,-57.86,-84.17",pierre,normal_work,(normal) P motion_data.csv
494,2026-07-27T13:47:29.216,19.802439,0.6241,-0.5,0.58,-0.76,108.28,-57.8,-83.74,1.0788883167408942,148.585954921722,"-0.50,0.58,-0.76,108.28,-57.80,-83.74",pierre,normal_work,(normal) P motion_data.csv
495,2026-07-27T13:47:29.217,19.802897,0.4579,-0.57,0.45,-0.98,115.36,-52.61,-74.22,1.2197540735738495,146.91613287859167,"-0.57,0.45,-0.98,115.36,-52.61,-74.22",pierre,normal_work,(normal) P motion_data.csv
496,2026-07-27T13:47:29.392,19.977828,174.9313,-0.79,0.31,-1.23,131.1,-46.75,-51.7,1.494356048604214,148.4778182086469,"-0.79,0.31,-1.23,131.10,-46.75,-51.70",pierre,normal_work,(normal) P motion_data.csv
497,2026-07-27T13:47:29.392,19.97867,0.842,-1.16,0.42,-1.52,117.07,-41.32,-13.79,1.9576516544063707,124.91153429527634,"-1.16,0.42,-1.52,117.07,-41.32,-13.79",pierre,normal_work,(normal) P motion_data.csv
498,2026-07-27T13:47:29.393,19.979296,0.6256,-1.3,0.74,-1.69,52.37,-21.0,32.29,2.256922683655778,65.00969927633875,"-1.30,0.74,-1.69,52.37,-21.00,32.29",pierre,normal_work,(normal) P motion_data.csv
499,2026-07-27T13:47:29.394,19.980019,0.7229,-0.97,0.86,-1.61,-34.85,26.31,71.72,2.0670268503335896,83.96723765850582,"-0.97,0.86,-1.61,-34.85,26.31,71.72",pierre,normal_work,(normal) P motion_data.csv
500,2026-07-27T13:47:29.512,20.097973,117.9545,-0.48,0.61,-1.29,-95.21,73.73,93.63,1.5055231648832244,152.53731969586983,"-0.48,0.61,-1.29,-95.21,73.73,93.63",pierre,normal_work,(normal) P motion_data.csv
501,2026-07-27T13:47:29.513,20.098864,0.8909,-0.24,0.39,-0.88,-124.08,78.86,104.43,0.9920181449953422,180.33405363380484,"-0.24,0.39,-0.88,-124.08,78.86,104.43",pierre,normal_work,(normal) P motion_data.csv
502,2026-07-27T13:47:29.513,20.09915,0.286,-0.21,0.46,-0.58,-137.33,51.7,115.97,0.7694803441284254,187.03331200617714,"-0.21,0.46,-0.58,-137.33,51.70,115.97",pierre,normal_work,(normal) P motion_data.csv
503,2026-07-27T13:47:29.643,20.229511,130.361,-0.16,0.72,-0.48,-135.8,33.26,129.58,0.88,190.6275006393359,"-0.16,0.72,-0.48,-135.80,33.26,129.58",pierre,normal_work,(normal) P motion_data.csv
504,2026-07-27T13:47:29.644,20.230494,0.9832,-0.03,0.94,-0.5,-123.84,29.6,135.5,1.0651291001564083,185.9375045546218,"-0.03,0.94,-0.50,-123.84,29.60,135.50",pierre,normal_work,(normal) P motion_data.csv
505,2026-07-27T13:47:29.645,20.231269,0.7751,0.01,0.97,-0.48,-85.57,21.91,125.18,1.0823123393919152,153.20674071332502,"0.01,0.97,-0.48,-85.57,21.91,125.18",pierre,normal_work,(normal) P motion_data.csv
506,2026-07-27T13:47:29.691,20.277676,46.4062,0.03,0.89,-0.38,-84.17,37.05,132.26,0.9681941953967707,161.0900338320158,"0.03,0.89,-0.38,-84.17,37.05,132.26",pierre,normal_work,(normal) P motion_data.csv
507,2026-07-27T13:47:29.692,20.278398,0.7226,0.14,0.83,-0.25,-117.19,52.31,144.1,0.8780660567406076,192.96280004187335,"0.14,0.83,-0.25,-117.19,52.31,144.10",pierre,normal_work,(normal) P motion_data.csv
508,2026-07-27T13:47:29.873,20.458747,180.3492,0.22,0.73,-0.16,-155.58,65.61,155.46,0.7790378681424928,229.51605630107886,"0.22,0.73,-0.16,-155.58,65.61,155.46",pierre,normal_work,(normal) P motion_data.csv
509,2026-07-27T13:47:29.873,20.459285,0.5375,0.18,0.64,-0.09,-144.59,93.87,166.26,0.6708949247087803,239.49996367431876,"0.18,0.64,-0.09,-144.59,93.87,166.26",pierre,normal_work,(normal) P motion_data.csv
510,2026-07-27T13:47:29.874,20.460019,0.7344,0.14,0.71,-0.04,-83.07,134.77,164.12,0.7247758274114832,228.03278755477248,"0.14,0.71,-0.04,-83.07,134.77,164.12",pierre,normal_work,(normal) P motion_data.csv
511,2026-07-27T13:47:29.991,20.576784,116.7643,0.2,0.67,0.0,-36.74,156.01,136.84,0.6992138442565337,210.7466092253918,"0.20,0.67,0.00,-36.74,156.01,136.84",pierre,normal_work,(normal) P motion_data.csv
512,2026-07-27T13:47:29.991,20.577167,0.3831,0.33,0.39,0.04,-31.62,145.75,102.72,0.5124451190127582,181.09192499943228,"0.33,0.39,0.04,-31.62,145.75,102.72",pierre,normal_work,(normal) P motion_data.csv
513,2026-07-27T13:47:30.051,20.637146,59.9795,0.51,0.29,-0.18,-6.04,130.92,71.23,0.6136774397026503,149.16514639821193,"0.51,0.29,-0.18,-6.04,130.92,71.23",pierre,normal_work,(normal) P motion_data.csv
514,2026-07-27T13:47:30.051,20.637523,0.377,0.57,1.16,-0.1,24.54,74.46,28.69,1.2963410045200299,83.48424581919632,"0.57,1.16,-0.10,24.54,74.46,28.69",pierre,normal_work,(normal) P motion_data.csv
515,2026-07-27T13:47:30.051,20.637678,0.1543,0.68,1.14,0.15,18.68,-8.97,-2.01,1.3358517881860996,20.81930354262601,"0.68,1.14,0.15,18.68,-8.97,-2.01",pierre,normal_work,(normal) P motion_data.csv
516,2026-07-27T13:47:30.052,20.638297,0.619,0.66,0.9,0.3,24.41,-16.91,-0.43,1.1556816170554933,29.69816661007881,"0.66,0.90,0.30,24.41,-16.91,-0.43",pierre,normal_work,(normal) P motion_data.csv
517,2026-07-27T13:47:30.111,20.697269,58.9721,0.69,0.66,0.26,24.41,-16.91,-0.43,0.9895958771134811,29.69816661007881,"0.69,0.66,0.26,24.41,-16.91,-0.43",pierre,normal_work,(normal) P motion_data.csv
518,2026-07-27T13:47:30.411,20.997182,299.9136,0.75,0.52,0.16,-9.77,27.1,10.68,0.9265527507918802,30.72336732846841,"0.75,0.52,0.16,-9.77,27.10,10.68",pierre,normal_work,(normal) P motion_data.csv
519,2026-07-27T13:47:30.412,20.998004,0.822,0.67,0.49,0.14,-27.34,3.78,8.91,0.8417838202293983,29.002622295233927,"0.67,0.49,0.14,-27.34,3.78,8.91",pierre,normal_work,(normal) P motion_data.csv
520,2026-07-27T13:47:30.413,20.998858,0.8537,0.52,0.61,0.13,-29.48,-24.35,7.2,0.8120344820264717,38.90800560296043,"0.52,0.61,0.13,-29.48,-24.35,7.20",pierre,normal_work,(normal) P motion_data.csv
521,2026-07-27T13:47:30.413,20.999344,0.4864,0.43,0.83,0.13,-26.49,-28.08,8.18,0.9437690395430441,39.46034591840269,"0.43,0.83,0.13,-26.49,-28.08,8.18",pierre,normal_work,(normal) P motion_data.csv
522,2026-07-27T13:47:30.413,20.999695,0.3509,0.42,1.03,0.06,-17.88,-9.64,13.55,1.1139569111954015,24.417749691566584,"0.42,1.03,0.06,-17.88,-9.64,13.55",pierre,normal_work,(normal) P motion_data.csv
523,2026-07-27T13:47:30.415,21.000905,1.2095,0.43,1.2,0.06,1.71,7.14,19.35,1.2761269529321917,20.696043100071087,"0.43,1.20,0.06,1.71,7.14,19.35",pierre,normal_work,(normal) P motion_data.csv
524,2026-07-27T13:47:30.415,21.00156,0.655,0.4,1.33,0.1,27.65,12.51,22.89,1.3924438947404667,38.01282283651136,"0.40,1.33,0.10,27.65,12.51,22.89",pierre,normal_work,(normal) P motion_data.csv
525,2026-07-27T13:47:30.416,21.002376,0.8159,0.38,1.42,0.03,54.57,18.19,19.17,1.4702720836634287,60.632086389963526,"0.38,1.42,0.03,54.57,18.19,19.17",pierre,normal_work,(normal) P motion_data.csv
526,2026-07-27T13:47:30.471,21.05764,55.2641,0.49,1.36,-0.12,84.72,22.09,-7.69,1.4505516192124983,87.88960461852129,"0.49,1.36,-0.12,84.72,22.09,-7.69",pierre,normal_work,(normal) P motion_data.csv
527,2026-07-27T13:47:30.531,21.117392,59.7527,0.87,1.16,-0.07,100.22,-3.66,-56.34,1.4516886718577093,115.02886420372931,"0.87,1.16,-0.07,100.22,-3.66,-56.34",pierre,normal_work,(normal) P motion_data.csv
528,2026-07-27T13:47:30.532,21.118076,0.6837,1.27,0.96,0.11,59.27,-67.32,-96.86,1.5958070058750837,132.01051056639392,"1.27,0.96,0.11,59.27,-67.32,-96.86",pierre,normal_work,(normal) P motion_data.csv
529,2026-07-27T13:47:30.591,21.17761,59.5338,1.28,0.9,0.21,-4.09,-103.45,-118.23,1.5787653403846944,157.15267576468432,"1.28,0.90,0.21,-4.09,-103.45,-118.23",pierre,normal_work,(normal) P motion_data.csv
530,2026-07-27T13:47:30.771,21.357523,179.9129,0.96,0.82,0.23,-13.92,-67.38,-124.69,1.283316017199193,142.41287476910225,"0.96,0.82,0.23,-13.92,-67.38,-124.69",pierre,normal_work,(normal) P motion_data.csv
531,2026-07-27T13:47:30.772,21.358033,0.5098,0.65,0.51,0.18,27.65,5.49,-111.69,0.8455767262643882,115.19252883759432,"0.65,0.51,0.18,27.65,5.49,-111.69",pierre,normal_work,(normal) P motion_data.csv
532,2026-07-27T13:47:30.772,21.358606,0.5732,0.41,0.09,0.09,67.14,77.82,-85.08,0.42930175867331355,133.4254038779722,"0.41,0.09,0.09,67.14,77.82,-85.08",pierre,normal_work,(normal) P motion_data.csv
533,2026-07-27T13:47:30.773,21.359548,0.942,0.27,-0.12,-0.09,77.33,113.71,-50.54,0.30886890422961,146.50660258159016,"0.27,-0.12,-0.09,77.33,113.71,-50.54",pierre,normal_work,(normal) P motion_data.csv
534,2026-07-27T13:47:30.774,21.360179,0.6314,0.04,0.15,-0.25,79.9,112.92,-13.92,0.2942787793912432,139.0277051526062,"0.04,0.15,-0.25,79.90,112.92,-13.92",pierre,normal_work,(normal) P motion_data.csv
535,2026-07-27T13:47:31.071,21.657637,297.4575,-0.09,0.65,-0.34,78.19,85.69,1.34,0.7390534486760751,116.00968838851348,"-0.09,0.65,-0.34,78.19,85.69,1.34",pierre,normal_work,(normal) P motion_data.csv
536,2026-07-27T13:47:31.072,21.658396,0.7595,0.21,0.98,-0.27,54.14,11.96,-19.17,1.0379788051786027,58.66574895115548,"0.21,0.98,-0.27,54.14,11.96,-19.17",pierre,normal_work,(normal) P motion_data.csv
537,2026-07-27T13:47:31.073,21.659402,1.0056,0.4,1.19,-0.24,32.23,-43.21,-60.42,1.2781627439414747,80.97192970406473,"0.40,1.19,-0.24,32.23,-43.21,-60.42",pierre,normal_work,(normal) P motion_data.csv
538,2026-07-27T13:47:31.073,21.65967,0.2681,0.29,1.3,-0.36,16.42,-31.98,-73.61,1.3797463535012513,81.91928283377486,"0.29,1.30,-0.36,16.42,-31.98,-73.61",pierre,normal_work,(normal) P motion_data.csv
539,2026-07-27T13:47:31.191,21.777363,117.6929,0.37,1.24,-0.32,-20.26,-2.87,-18.31,1.3330041260251222,27.458342994434314,"0.37,1.24,-0.32,-20.26,-2.87,-18.31",pierre,normal_work,(normal) P motion_data.csv
540,2026-07-27T13:47:31.192,21.778097,0.7342,0.59,1.23,-0.23,-70.56,23.8,68.3,1.383437747063452,101.04476037875492,"0.59,1.23,-0.23,-70.56,23.80,68.30",pierre,normal_work,(normal) P motion_data.csv
541,2026-07-27T13:47:31.192,21.778566,0.4685,0.53,1.07,-0.15,-89.17,33.08,104.92,1.2034533642813086,141.61137560238583,"0.53,1.07,-0.15,-89.17,33.08,104.92",pierre,normal_work,(normal) P motion_data.csv
542,2026-07-27T13:47:31.193,21.779007,0.4416,0.48,0.72,-0.02,-46.63,26.61,73.73,0.865563400335296,91.20615056014589,"0.48,0.72,-0.02,-46.63,26.61,73.73",pierre,normal_work,(normal) P motion_data.csv
543,2026-07-27T13:47:31.193,21.779563,0.5562,0.51,0.66,0.25,-8.0,24.9,43.46,0.8707468059085832,50.72259457086161,"0.51,0.66,0.25,-8.00,24.90,43.46",pierre,normal_work,(normal) P motion_data.csv
544,2026-07-27T13:47:31.194,21.780475,0.9113,0.47,0.81,0.28,-22.46,20.45,41.93,0.9774456506629922,51.77623972441413,"0.47,0.81,0.28,-22.46,20.45,41.93",pierre,normal_work,(normal) P motion_data.csv
545,2026-07-27T13:47:31.252,21.837869,57.3939,0.5,0.82,0.11,-50.05,6.41,38.82,0.9666954018717581,63.66382803444983,"0.50,0.82,0.11,-50.05,6.41,38.82",pierre,normal_work,(normal) P motion_data.csv
546,2026-07-27T13:47:31.252,21.838217,0.3487,0.55,0.73,0.07,-51.57,-3.91,29.24,0.9166787877986486,59.41153591685709,"0.55,0.73,0.07,-51.57,-3.91,29.24",pierre,normal_work,(normal) P motion_data.csv
547,2026-07-27T13:47:31.432,22.017879,179.6621,0.57,0.72,0.11,-36.8,-8.3,22.71,0.9248783703817491,44.03264811477956,"0.57,0.72,0.11,-36.80,-8.30,22.71",pierre,normal_work,(normal) P motion_data.csv
548,2026-07-27T13:47:31.433,22.01896,1.0811,0.52,0.8,0.12,-35.89,-20.32,22.83,0.9616652224137047,47.14025243886587,"0.52,0.80,0.12,-35.89,-20.32,22.83",pierre,normal_work,(normal) P motion_data.csv
549,2026-07-27T13:47:31.433,22.019425,0.4644,0.42,0.91,0.03,-50.35,-38.27,23.62,1.00269636480841,67.51014590415281,"0.42,0.91,0.03,-50.35,-38.27,23.62",pierre,normal_work,(normal) P motion_data.csv
550,2026-07-27T13:47:31.434,22.019857,0.4323,0.31,1.07,-0.18,-44.01,-40.53,13.24,1.1284502647436438,61.27690103130216,"0.31,1.07,-0.18,-44.01,-40.53,13.24",pierre,normal_work,(normal) P motion_data.csv
551,2026-07-27T13:47:31.672,22.258601,238.7438,0.19,1.13,-0.45,-2.87,-38.7,-16.42,1.2310564568694646,42.137196157314506,"0.19,1.13,-0.45,-2.87,-38.70,-16.42",pierre,normal_work,(normal) P motion_data.csv
552,2026-07-27T13:47:31.673,22.259455,0.8543,0.24,1.03,-0.56,67.81,-53.83,-62.19,1.196703806294607,106.59953611531337,"0.24,1.03,-0.56,67.81,-53.83,-62.19",pierre,normal_work,(normal) P motion_data.csv
553,2026-07-27T13:47:31.674,22.259731,0.2759,0.58,0.85,-0.2,189.33,-60.42,-108.83,1.0482843125793688,226.58418788609237,"0.58,0.85,-0.20,189.33,-60.42,-108.83",pierre,normal_work,(normal) P motion_data.csv
554,2026-07-27T13:47:31.674,22.260176,0.4452,0.8,0.95,0.1,305.6,-68.42,-143.86,1.2459935794377113,344.62785145719147,"0.80,0.95,0.10,305.60,-68.42,-143.86",pierre,normal_work,(normal) P motion_data.csv
555,2026-07-27T13:47:31.675,22.261405,1.2289,0.54,1.24,-0.02,277.71,-116.82,-175.9,1.3526270735128734,348.8704150540713,"0.54,1.24,-0.02,277.71,-116.82,-175.90",pierre,normal_work,(normal) P motion_data.csv
556,2026-07-27T13:47:31.676,22.261836,0.4307,0.18,1.18,-0.12,148.25,-167.97,-200.93,1.1996666203575057,300.9399413504296,"0.18,1.18,-0.12,148.25,-167.97,-200.93",pierre,normal_work,(normal) P motion_data.csv
557,2026-07-27T13:47:31.852,22.437709,175.873,0.06,0.79,-0.16,66.35,-143.62,-191.71,0.8082697569499926,248.5593510612707,"0.06,0.79,-0.16,66.35,-143.62,-191.71",pierre,normal_work,(normal) P motion_data.csv
558,2026-07-27T13:47:31.852,22.438222,0.5126,-0.02,-0.06,-0.12,11.72,-52.43,-156.07,0.13564659966250536,165.0578934798333,"-0.02,-0.06,-0.12,11.72,-52.43,-156.07",pierre,normal_work,(normal) P motion_data.csv
559,2026-07-27T13:47:31.853,22.438778,0.556,-0.13,-0.46,-0.39,-30.76,33.63,-113.53,0.6169278726074873,122.3364843372573,"-0.13,-0.46,-0.39,-30.76,33.63,-113.53",pierre,normal_work,(normal) P motion_data.csv
560,2026-07-27T13:47:31.853,22.439401,0.6232,-0.22,0.36,-0.65,-9.64,26.0,-93.81,0.7749193506423749,97.82252143550583,"-0.22,0.36,-0.65,-9.64,26.00,-93.81",pierre,normal_work,(normal) P motion_data.csv
561,2026-07-27T13:47:31.854,22.439999,0.5984,-0.46,0.87,-0.56,34.12,-39.67,-115.6,1.1322985472038725,126.89067459825407,"-0.46,0.87,-0.56,34.12,-39.67,-115.60",pierre,normal_work,(normal) P motion_data.csv
562,2026-07-27T13:47:31.912,22.498077,58.0777,-0.55,0.78,-0.64,54.44,-53.1,-132.14,1.1491301057756689,152.46082513222862,"-0.55,0.78,-0.64,54.44,-53.10,-132.14",pierre,normal_work,(normal) P motion_data.csv
563,2026-07-27T13:47:32.032,22.617742,119.6656,-0.5,0.69,-0.75,65.67,-35.03,-117.86,1.1351651862174068,139.39379254471845,"-0.50,0.69,-0.75,65.67,-35.03,-117.86",pierre,normal_work,(normal) P motion_data.csv
564,2026-07-27T13:47:32.032,22.617879,0.137,-0.61,0.54,-0.81,72.63,-29.36,-96.07,1.1488254871824528,123.96197562155903,"-0.61,0.54,-0.81,72.63,-29.36,-96.07",pierre,normal_work,(normal) P motion_data.csv
565,2026-07-27T13:47:32.032,22.618302,0.4223,-0.79,0.5,-1.01,67.93,-31.19,-74.22,1.3762993860348844,105.33712261116686,"-0.79,0.50,-1.01,67.93,-31.19,-74.22",pierre,normal_work,(normal) P motion_data.csv
566,2026-07-27T13:47:32.092,22.677927,59.6256,-1.02,0.77,-1.33,49.44,-31.56,-41.75,1.8445053537466354,71.99590057774122,"-1.02,0.77,-1.33,49.44,-31.56,-41.75",pierre,normal_work,(normal) P motion_data.csv
567,2026-07-27T13:47:32.092,22.67863,0.7026,-1.15,1.17,-1.57,18.43,-18.68,1.71,2.2707487751840802,26.29698461801276,"-1.15,1.17,-1.57,18.43,-18.68,1.71",pierre,normal_work,(normal) P motion_data.csv
568,2026-07-27T13:47:32.212,22.798476,119.8458,-1.04,1.21,-1.52,-20.87,13.92,42.05,2.203656053017349,48.964536146072085,"-1.04,1.21,-1.52,-20.87,13.92,42.05",pierre,normal_work,(normal) P motion_data.csv
569,2026-07-27T13:47:32.213,22.798966,0.4905,-0.77,0.8,-1.2,-55.6,48.4,72.02,1.6349006085998012,103.057267574878,"-0.77,0.80,-1.20,-55.60,48.40,72.02",pierre,normal_work,(normal) P motion_data.csv
570,2026-07-27T13:47:32.213,22.799643,0.6763,-0.52,0.41,-0.81,-75.93,62.87,95.4,1.0462313319720453,137.18295010678258,"-0.52,0.41,-0.81,-75.93,62.87,95.40",pierre,normal_work,(normal) P motion_data.csv
