packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
1860,2026-07-27T13:55:40.863,74.468397,60.1532,-0.89,-0.04,-0.41,-0.49,0.61,-0.18,0.9807140255956371,0.8028698524667619,"-0.89,-0.04,-0.41,-0.49,0.61,-0.18",pierre,near_miss,(near miss) P.csv
1861,2026-07-27T13:55:40.863,74.468863,0.4656,-0.89,-0.03,-0.41,-1.1,0.61,-0.37,0.980357077803797,1.3111064030047295,"-0.89,-0.03,-0.41,-1.10,0.61,-0.37",pierre,near_miss,(near miss) P.csv
1862,2026-07-27T13:55:40.923,74.528256,59.3928,-0.89,-0.04,-0.41,-0.79,0.24,-0.31,0.9807140255956371,0.8819297024139736,"-0.89,-0.04,-0.41,-0.79,0.24,-0.31",pierre,near_miss,(near miss) P.csv
1863,2026-07-27T13:55:40.983,74.588378,60.122,-0.89,-0.04,-0.41,0.24,-0.24,0.0,0.9807140255956371,0.33941125496954283,"-0.89,-0.04,-0.41,0.24,-0.24,0.00",pierre,near_miss,(near miss) P.csv
1864,2026-07-27T13:55:40.983,74.588901,0.5233,-0.89,-0.04,-0.41,0.79,-0.61,0.18,0.9807140255956371,1.014199191480648,"-0.89,-0.04,-0.41,0.79,-0.61,0.18",pierre,near_miss,(near miss) P.csv
1865,2026-07-27T13:55:41.044,74.649292,60.3906,-0.89,-0.04,-0.41,0.49,-0.73,0.18,0.9807140255956371,0.8974408058473828,"-0.89,-0.04,-0.41,0.49,-0.73,0.18",pierre,near_miss,(near miss) P.csv
1866,2026-07-27T13:55:41.102,74.708147,58.855,-0.89,-0.04,-0.41,0.06,-0.55,0.12,0.9807140255956371,0.5661271941887265,"-0.89,-0.04,-0.41,0.06,-0.55,0.12",pierre,near_miss,(near miss) P.csv
1867,2026-07-27T13:55:41.105,74.710577,2.4303,-0.89,-0.03,-0.41,-0.24,-0.24,0.06,0.980357077803797,0.34467375879228174,"-0.89,-0.03,-0.41,-0.24,-0.24,0.06",pierre,near_miss,(near miss) P.csv
1868,2026-07-27T13:55:41.163,74.76842,57.8428,-0.89,-0.04,-0.41,-0.24,-0.24,0.0,0.9807140255956371,0.33941125496954283,"-0.89,-0.04,-0.41,-0.24,-0.24,0.00",pierre,near_miss,(near miss) P.csv
1869,2026-07-27T13:55:41.222,74.828006,59.5859,-0.89,-0.04,-0.41,0.0,-0.49,0.0,0.9807140255956371,0.49,"-0.89,-0.04,-0.41,0.00,-0.49,0.00",pierre,near_miss,(near miss) P.csv
1870,2026-07-27T13:55:41.223,74.82844,0.4345,-0.89,-0.04,-0.41,0.24,-0.49,0.06,0.9807140255956371,0.5489080068645382,"-0.89,-0.04,-0.41,0.24,-0.49,0.06",pierre,near_miss,(near miss) P.csv
1871,2026-07-27T13:55:41.283,74.888467,60.0268,-0.89,-0.04,-0.41,0.18,-0.37,0.12,0.9807140255956371,0.4286023798347368,"-0.89,-0.04,-0.41,0.18,-0.37,0.12",pierre,near_miss,(near miss) P.csv
1872,2026-07-27T13:55:41.343,74.948435,59.9677,-0.89,-0.04,-0.41,0.12,-0.18,0.12,0.9807140255956371,0.2473863375370596,"-0.89,-0.04,-0.41,0.12,-0.18,0.12",pierre,near_miss,(near miss) P.csv
1873,2026-07-27T13:55:41.343,74.9487,0.2652,-0.9,-0.04,-0.41,0.12,0.12,0.12,0.9897979591815695,0.20784609690826528,"-0.90,-0.04,-0.41,0.12,0.12,0.12",pierre,near_miss,(near miss) P.csv
1874,2026-07-27T13:55:41.402,75.007995,59.2948,-0.89,-0.03,-0.41,0.06,0.55,0.18,0.980357077803797,0.5818075283115542,"-0.89,-0.03,-0.41,0.06,0.55,0.18",pierre,near_miss,(near miss) P.csv
1875,2026-07-27T13:55:41.463,75.06868,60.6857,-0.89,-0.03,-0.41,-0.12,0.43,0.06,0.980357077803797,0.4504442251822083,"-0.89,-0.03,-0.41,-0.12,0.43,0.06",pierre,near_miss,(near miss) P.csv
1876,2026-07-27T13:55:41.464,75.069287,0.6066,-0.89,-0.04,-0.41,-0.24,-0.12,0.0,0.9807140255956371,0.2683281572999748,"-0.89,-0.04,-0.41,-0.24,-0.12,0.00",pierre,near_miss,(near miss) P.csv
1877,2026-07-27T13:55:41.523,75.128452,59.1651,-0.89,-0.04,-0.41,0.0,-0.49,0.0,0.9807140255956371,0.49,"-0.89,-0.04,-0.41,0.00,-0.49,0.00",pierre,near_miss,(near miss) P.csv
1878,2026-07-27T13:55:41.583,75.188832,60.3798,-0.89,-0.04,-0.41,0.31,-0.37,0.06,0.9807140255956371,0.48641546028061233,"-0.89,-0.04,-0.41,0.31,-0.37,0.06",pierre,near_miss,(near miss) P.csv
1879,2026-07-27T13:55:41.584,75.189307,0.4749,-0.89,-0.04,-0.41,0.31,-0.24,0.12,0.9807140255956371,0.41,"-0.89,-0.04,-0.41,0.31,-0.24,0.12",pierre,near_miss,(near miss) P.csv
1880,2026-07-27T13:55:41.644,75.249181,59.8746,-0.89,-0.03,-0.41,0.12,-0.24,0.12,0.980357077803797,0.29393876913398137,"-0.89,-0.03,-0.41,0.12,-0.24,0.12",pierre,near_miss,(near miss) P.csv
1881,2026-07-27T13:55:41.703,75.308742,59.5608,-0.89,-0.04,-0.41,0.12,-0.37,0.18,0.9807140255956371,0.42860237983473676,"-0.89,-0.04,-0.41,0.12,-0.37,0.18",pierre,near_miss,(near miss) P.csv
1882,2026-07-27T13:55:41.704,75.309386,0.6442,-0.89,-0.04,-0.41,0.31,-0.55,0.18,0.9807140255956371,0.6565059024867942,"-0.89,-0.04,-0.41,0.31,-0.55,0.18",pierre,near_miss,(near miss) P.csv
1883,2026-07-27T13:55:41.763,75.368428,59.042,-0.9,-0.04,-0.41,0.49,-0.55,0.24,0.9897979591815695,0.7747257579298625,"-0.90,-0.04,-0.41,0.49,-0.55,0.24",pierre,near_miss,(near miss) P.csv
1884,2026-07-27T13:55:41.822,75.428089,59.6606,-0.9,-0.04,-0.41,0.43,-0.31,0.24,0.9897979591815695,0.5818934610390462,"-0.90,-0.04,-0.41,0.43,-0.31,0.24",pierre,near_miss,(near miss) P.csv
1885,2026-07-27T13:55:41.828,75.433397,5.3081,-0.89,-0.04,-0.41,0.12,-0.06,0.12,0.9807140255956371,0.18,"-0.89,-0.04,-0.41,0.12,-0.06,0.12",pierre,near_miss,(near miss) P.csv
1886,2026-07-27T13:55:41.883,75.488297,54.9,-0.89,-0.04,-0.41,-0.31,0.06,-0.06,0.9807140255956371,0.32140317359976395,"-0.89,-0.04,-0.41,-0.31,0.06,-0.06",pierre,near_miss,(near miss) P.csv
1887,2026-07-27T13:55:41.944,75.549612,61.3151,-0.89,-0.04,-0.41,-0.43,0.24,0.0,0.9807140255956371,0.49244289008980524,"-0.89,-0.04,-0.41,-0.43,0.24,0.00",pierre,near_miss,(near miss) P.csv
1888,2026-07-27T13:55:41.945,75.550974,1.3614,-0.89,-0.03,-0.41,-0.06,0.37,0.18,0.980357077803797,0.4158124577258358,"-0.89,-0.03,-0.41,-0.06,0.37,0.18",pierre,near_miss,(near miss) P.csv
1889,2026-07-27T13:55:42.003,75.608604,57.6304,-0.89,-0.04,-0.41,0.18,0.12,0.24,0.9807140255956371,0.32310988842807026,"-0.89,-0.04,-0.41,0.18,0.12,0.24",pierre,near_miss,(near miss) P.csv
1890,2026-07-27T13:55:42.063,75.668654,60.0505,-0.89,-0.04,-0.41,0.12,-0.18,0.12,0.9807140255956371,0.2473863375370596,"-0.89,-0.04,-0.41,0.12,-0.18,0.12",pierre,near_miss,(near miss) P.csv
1891,2026-07-27T13:55:42.063,75.669166,0.5113,-0.89,-0.04,-0.41,0.0,-0.24,0.06,0.9807140255956371,0.24738633753705963,"-0.89,-0.04,-0.41,0.00,-0.24,0.06",pierre,near_miss,(near miss) P.csv
1892,2026-07-27T13:55:42.122,75.72813,58.964,-0.89,-0.04,-0.41,-0.06,-0.12,0.06,0.9807140255956371,0.14696938456699069,"-0.89,-0.04,-0.41,-0.06,-0.12,0.06",pierre,near_miss,(near miss) P.csv
1893,2026-07-27T13:55:42.183,75.788251,60.121,-0.89,-0.04,-0.41,0.12,-0.18,0.06,0.9807140255956371,0.22449944320643647,"-0.89,-0.04,-0.41,0.12,-0.18,0.06",pierre,near_miss,(near miss) P.csv
1894,2026-07-27T13:55:42.183,75.788753,0.502,-0.89,-0.04,-0.41,0.37,-0.37,0.12,0.9807140255956371,0.5368426212587819,"-0.89,-0.04,-0.41,0.37,-0.37,0.12",pierre,near_miss,(near miss) P.csv
1895,2026-07-27T13:55:42.243,75.84886,60.1077,-0.9,-0.04,-0.41,0.37,-0.31,0.24,0.9897979591815695,0.5390732788777421,"-0.90,-0.04,-0.41,0.37,-0.31,0.24",pierre,near_miss,(near miss) P.csv
1896,2026-07-27T13:55:42.303,75.908856,59.9956,-0.9,-0.04,-0.41,0.37,-0.06,0.31,0.9897979591815695,0.48641546028061233,"-0.90,-0.04,-0.41,0.37,-0.06,0.31",pierre,near_miss,(near miss) P.csv
1897,2026-07-27T13:55:42.304,75.909532,0.6764,-0.89,-0.04,-0.41,0.31,0.12,0.12,0.9807140255956371,0.35341194094144585,"-0.89,-0.04,-0.41,0.31,0.12,0.12",pierre,near_miss,(near miss) P.csv
1898,2026-07-27T13:55:42.363,75.968788,59.2558,-0.89,-0.04,-0.41,-0.18,0.18,-0.12,0.9807140255956371,0.2814249455894058,"-0.89,-0.04,-0.41,-0.18,0.18,-0.12",pierre,near_miss,(near miss) P.csv
1899,2026-07-27T13:55:42.423,76.028479,59.6909,-0.89,-0.04,-0.41,-0.79,0.12,-0.12,0.9807140255956371,0.8080222769206304,"-0.89,-0.04,-0.41,-0.79,0.12,-0.12",pierre,near_miss,(near miss) P.csv
1900,2026-07-27T13:55:42.423,76.028874,0.3953,-0.89,-0.04,-0.41,-0.61,0.12,0.0,0.9807140255956371,0.6216912416947822,"-0.89,-0.04,-0.41,-0.61,0.12,0.00",pierre,near_miss,(near miss) P.csv
1901,2026-07-27T13:55:42.483,76.08823,59.3557,-0.89,-0.04,-0.41,0.79,-0.18,0.37,0.9807140255956371,0.8907300376657341,"-0.89,-0.04,-0.41,0.79,-0.18,0.37",pierre,near_miss,(near miss) P.csv
1902,2026-07-27T13:55:42.543,76.148959,60.7292,-0.89,-0.04,-0.41,0.85,-0.12,0.43,0.9807140255956371,0.9601041610158764,"-0.89,-0.04,-0.41,0.85,-0.12,0.43",pierre,near_miss,(near miss) P.csv
1903,2026-07-27T13:55:42.561,76.166845,17.8861,-0.9,-0.04,-0.41,0.24,0.06,0.18,0.9897979591815695,0.3059411708155671,"-0.90,-0.04,-0.41,0.24,0.06,0.18",pierre,near_miss,(near miss) P.csv
1904,2026-07-27T13:55:42.603,76.209073,42.2271,-0.9,-0.04,-0.41,-0.43,0.12,-0.06,0.9897979591815695,0.4504442251822083,"-0.90,-0.04,-0.41,-0.43,0.12,-0.06",pierre,near_miss,(near miss) P.csv
1905,2026-07-27T13:55:42.663,76.26838,59.3077,-0.89,-0.04,-0.41,-0.49,0.43,0.0,0.9807140255956371,0.6519202405202649,"-0.89,-0.04,-0.41,-0.49,0.43,0.00",pierre,near_miss,(near miss) P.csv
1906,2026-07-27T13:55:42.663,76.268708,0.3282,-0.89,-0.04,-0.41,-0.06,0.61,0.18,0.9807140255956371,0.6388270501473775,"-0.89,-0.04,-0.41,-0.06,0.61,0.18",pierre,near_miss,(near miss) P.csv
1907,2026-07-27T13:55:42.723,76.328297,59.5882,-0.89,-0.04,-0.41,0.61,0.18,0.43,0.9807140255956371,0.7677239087067693,"-0.89,-0.04,-0.41,0.61,0.18,0.43",pierre,near_miss,(near miss) P.csv
1908,2026-07-27T13:55:42.783,76.388495,60.1984,-0.89,-0.03,-0.41,0.98,-0.31,0.49,0.980357077803797,1.1386834503056589,"-0.89,-0.03,-0.41,0.98,-0.31,0.49",pierre,near_miss,(near miss) P.csv
1909,2026-07-27T13:55:42.783,76.388804,0.3088,-0.89,-0.04,-0.41,0.67,-0.37,0.37,0.9807140255956371,0.8501176389182853,"-0.89,-0.04,-0.41,0.67,-0.37,0.37",pierre,near_miss,(near miss) P.csv
1910,2026-07-27T13:55:42.902,76.507745,118.9415,-0.9,-0.04,-0.41,0.12,0.0,0.12,0.9897979591815695,0.16970562748477142,"-0.90,-0.04,-0.41,0.12,0.00,0.12",pierre,near_miss,(near miss) P.csv
1911,2026-07-27T13:55:42.903,76.508204,0.4587,-0.89,-0.04,-0.41,-0.24,0.43,-0.06,0.9807140255956371,0.49608467019249847,"-0.89,-0.04,-0.41,-0.24,0.43,-0.06",pierre,near_miss,(near miss) P.csv
1912,2026-07-27T13:55:42.903,76.50885,0.6463,-0.89,-0.04,-0.41,-0.49,0.61,-0.06,0.9807140255956371,0.784729252672538,"-0.89,-0.04,-0.41,-0.49,0.61,-0.06",pierre,near_miss,(near miss) P.csv
1913,2026-07-27T13:55:42.963,76.569156,60.3057,-0.89,-0.03,-0.41,-0.24,0.49,0.18,0.980357077803797,0.5745432968889289,"-0.89,-0.03,-0.41,-0.24,0.49,0.18",pierre,near_miss,(near miss) P.csv
1914,2026-07-27T13:55:43.023,76.628713,59.5569,-0.89,-0.03,-0.41,0.31,0.06,0.43,0.980357077803797,0.5334791467339656,"-0.89,-0.03,-0.41,0.31,0.06,0.43",pierre,near_miss,(near miss) P.csv
1915,2026-07-27T13:55:43.024,76.629315,0.6023,-0.89,-0.04,-0.41,0.67,-0.49,0.37,0.9807140255956371,0.9087904048789248,"-0.89,-0.04,-0.41,0.67,-0.49,0.37",pierre,near_miss,(near miss) P.csv
1916,2026-07-27T13:55:43.083,76.688307,58.992,-0.89,-0.04,-0.41,0.49,-0.67,0.24,0.9807140255956371,0.8640601830891179,"-0.89,-0.04,-0.41,0.49,-0.67,0.24",pierre,near_miss,(near miss) P.csv
1917,2026-07-27T13:55:43.143,76.748977,60.6702,-0.9,-0.04,-0.41,-0.18,-0.49,0.12,0.9897979591815695,0.5356304696336832,"-0.90,-0.04,-0.41,-0.18,-0.49,0.12",pierre,near_miss,(near miss) P.csv
1918,2026-07-27T13:55:43.144,76.749677,0.6994,-0.89,-0.04,-0.41,-0.49,-0.18,0.0,0.9807140255956371,0.5220153254455274,"-0.89,-0.04,-0.41,-0.49,-0.18,0.00",pierre,near_miss,(near miss) P.csv
1919,2026-07-27T13:55:43.203,76.808318,58.6416,-0.89,-0.04,-0.41,-0.18,0.06,0.0,0.9807140255956371,0.18973665961010275,"-0.89,-0.04,-0.41,-0.18,0.06,0.00",pierre,near_miss,(near miss) P.csv
1920,2026-07-27T13:55:43.323,76.928205,119.8865,-0.89,-0.04,-0.41,0.0,0.0,0.0,0.9807140255956371,0.0,"-0.89,-0.04,-0.41,0.00,0.00,0.00",pierre,near_miss,(near miss) P.csv
1921,2026-07-27T13:55:43.323,76.929053,0.8482,-0.89,-0.04,-0.41,0.0,-0.24,0.0,0.9807140255956371,0.24,"-0.89,-0.04,-0.41,0.00,-0.24,0.00",pierre,near_miss,(near miss) P.csv
1922,2026-07-27T13:55:43.324,76.929893,0.8402,-0.89,-0.04,-0.41,0.06,-0.31,-0.06,0.9807140255956371,0.32140317359976395,"-0.89,-0.04,-0.41,0.06,-0.31,-0.06",pierre,near_miss,(near miss) P.csv
1923,2026-07-27T13:55:43.383,76.988604,58.7106,-0.89,-0.04,-0.41,0.06,-0.18,0.0,0.9807140255956371,0.18973665961010275,"-0.89,-0.04,-0.41,0.06,-0.18,0.00",pierre,near_miss,(near miss) P.csv
1924,2026-07-27T13:55:43.383,76.988975,0.3711,-0.89,-0.04,-0.41,-0.06,-0.12,0.0,0.9807140255956371,0.1341640786499874,"-0.89,-0.04,-0.41,-0.06,-0.12,0.00",pierre,near_miss,(near miss) P.csv
1925,2026-07-27T13:55:43.443,77.048341,59.3659,-0.89,-0.04,-0.41,-0.12,-0.06,0.0,0.9807140255956371,0.1341640786499874,"-0.89,-0.04,-0.41,-0.12,-0.06,0.00",pierre,near_miss,(near miss) P.csv
1926,2026-07-27T13:55:43.503,77.108382,60.0409,-0.89,-0.04,-0.41,-0.12,-0.12,-0.06,0.9807140255956371,0.18,"-0.89,-0.04,-0.41,-0.12,-0.12,-0.06",pierre,near_miss,(near miss) P.csv
1927,2026-07-27T13:55:43.503,77.109006,0.6247,-0.89,-0.04,-0.41,-0.06,-0.18,0.06,0.9807140255956371,0.19899748742132398,"-0.89,-0.04,-0.41,-0.06,-0.18,0.06",pierre,near_miss,(near miss) P.csv
1928,2026-07-27T13:55:43.567,77.172389,63.3829,-0.89,-0.04,-0.41,0.06,-0.06,0.12,0.9807140255956371,0.14696938456699069,"-0.89,-0.04,-0.41,0.06,-0.06,0.12",pierre,near_miss,(near miss) P.csv
1929,2026-07-27T13:55:43.623,77.228755,56.3658,-0.89,-0.04,-0.41,0.18,0.18,0.06,0.9807140255956371,0.2615339366124404,"-0.89,-0.04,-0.41,0.18,0.18,0.06",pierre,near_miss,(near miss) P.csv
1930,2026-07-27T13:55:43.624,77.22961,0.8547,-0.89,-0.04,-0.41,0.12,0.24,0.0,0.9807140255956371,0.2683281572999748,"-0.89,-0.04,-0.41,0.12,0.24,0.00",pierre,near_miss,(near miss) P.csv
1931,2026-07-27T13:55:43.742,77.347939,118.3292,-0.89,-0.04,-0.41,0.0,0.12,0.06,0.9807140255956371,0.1341640786499874,"-0.89,-0.04,-0.41,0.00,0.12,0.06",pierre,near_miss,(near miss) P.csv
1932,2026-07-27T13:55:43.743,77.348657,0.7175,-0.89,-0.04,-0.41,0.0,0.06,0.18,0.9807140255956371,0.18973665961010275,"-0.89,-0.04,-0.41,0.00,0.06,0.18",pierre,near_miss,(near miss) P.csv
1933,2026-07-27T13:55:43.743,77.34889,0.2334,-0.89,-0.04,-0.41,0.18,-0.06,0.12,0.9807140255956371,0.22449944320643647,"-0.89,-0.04,-0.41,0.18,-0.06,0.12",pierre,near_miss,(near miss) P.csv
1934,2026-07-27T13:55:43.862,77.468034,119.1439,-0.89,-0.04,-0.41,0.31,-0.12,0.12,0.9807140255956371,0.35341194094144585,"-0.89,-0.04,-0.41,0.31,-0.12,0.12",pierre,near_miss,(near miss) P.csv
1935,2026-07-27T13:55:43.863,77.468324,0.2904,-0.89,-0.04,-0.41,0.06,-0.06,0.12,0.9807140255956371,0.14696938456699069,"-0.89,-0.04,-0.41,0.06,-0.06,0.12",pierre,near_miss,(near miss) P.csv
1936,2026-07-27T13:55:43.863,77.468885,0.561,-0.89,-0.04,-0.41,-0.37,-0.06,0.0,0.9807140255956371,0.3748332962798262,"-0.89,-0.04,-0.41,-0.37,-0.06,0.00",pierre,near_miss,(near miss) P.csv
1937,2026-07-27T13:55:43.923,77.528722,59.8365,-0.89,-0.04,-0.41,-0.61,-0.18,-0.12,0.9807140255956371,0.6472248450113762,"-0.89,-0.04,-0.41,-0.61,-0.18,-0.12",pierre,near_miss,(near miss) P.csv
1938,2026-07-27T13:55:43.983,77.588653,59.9309,-0.89,-0.04,-0.41,-0.37,-0.18,-0.12,0.9807140255956371,0.4286023798347368,"-0.89,-0.04,-0.41,-0.37,-0.18,-0.12",pierre,near_miss,(near miss) P.csv
1939,2026-07-27T13:55:43.984,77.589287,0.6339,-0.89,-0.04,-0.41,0.18,0.06,0.18,0.9807140255956371,0.2615339366124404,"-0.89,-0.04,-0.41,0.18,0.06,0.18",pierre,near_miss,(near miss) P.csv
1940,2026-07-27T13:55:44.043,77.648757,59.4701,-0.89,-0.04,-0.41,0.55,0.24,0.43,0.9807140255956371,0.73824115301167,"-0.89,-0.04,-0.41,0.55,0.24,0.43",pierre,near_miss,(near miss) P.csv
1941,2026-07-27T13:55:44.103,77.709001,60.2448,-0.89,-0.04,-0.41,0.55,0.24,0.31,0.9807140255956371,0.6754257916307312,"-0.89,-0.04,-0.41,0.55,0.24,0.31",pierre,near_miss,(near miss) P.csv
1942,2026-07-27T13:55:44.104,77.709527,0.5258,-0.89,-0.04,-0.41,0.24,0.06,0.12,0.9807140255956371,0.2749545416973504,"-0.89,-0.04,-0.41,0.24,0.06,0.12",pierre,near_miss,(near miss) P.csv
1943,2026-07-27T13:55:44.163,77.768358,58.8311,-0.89,-0.04,-0.41,0.06,-0.06,0.12,0.9807140255956371,0.14696938456699069,"-0.89,-0.04,-0.41,0.06,-0.06,0.12",pierre,near_miss,(near miss) P.csv
1944,2026-07-27T13:55:44.223,77.828283,59.925,-0.89,-0.04,-0.41,0.06,-0.12,0.12,0.9807140255956371,0.18,"-0.89,-0.04,-0.41,0.06,-0.12,0.12",pierre,near_miss,(near miss) P.csv
1945,2026-07-27T13:55:44.223,77.828951,0.6678,-0.89,-0.04,-0.41,-0.06,-0.31,0.12,0.9807140255956371,0.33778691508109077,"-0.89,-0.04,-0.41,-0.06,-0.31,0.12",pierre,near_miss,(near miss) P.csv
1946,2026-07-27T13:55:44.284,77.889295,60.3437,-0.89,-0.04,-0.41,-0.12,-0.43,0.06,0.9807140255956371,0.4504442251822083,"-0.89,-0.04,-0.41,-0.12,-0.43,0.06",pierre,near_miss,(near miss) P.csv
1947,2026-07-27T13:55:44.343,77.948852,59.5574,-0.89,-0.04,-0.41,-0.06,-0.37,0.12,0.9807140255956371,0.39357337308308854,"-0.89,-0.04,-0.41,-0.06,-0.37,0.12",pierre,near_miss,(near miss) P.csv
1948,2026-07-27T13:55:44.344,77.949595,0.743,-0.89,-0.04,-0.41,0.12,-0.24,0.24,0.9807140255956371,0.36,"-0.89,-0.04,-0.41,0.12,-0.24,0.24",pierre,near_miss,(near miss) P.csv
1949,2026-07-27T13:55:44.403,78.008421,58.8261,-0.89,-0.04,-0.41,0.43,0.06,0.24,0.9807140255956371,0.49608467019249847,"-0.89,-0.04,-0.41,0.43,0.06,0.24",pierre,near_miss,(near miss) P.csv
1950,2026-07-27T13:55:44.463,78.068752,60.3306,-0.89,-0.04,-0.42,0.43,0.43,0.18,0.9849365461794989,0.634192399828317,"-0.89,-0.04,-0.42,0.43,0.43,0.18",pierre,near_miss,(near miss) P.csv
1951,2026-07-27T13:55:44.464,78.069358,0.606,-0.89,-0.04,-0.42,0.0,0.43,0.12,0.9849365461794989,0.44643028571099425,"-0.89,-0.04,-0.42,0.00,0.43,0.12",pierre,near_miss,(near miss) P.csv
1952,2026-07-27T13:55:44.523,78.128501,59.1427,-0.89,-0.03,-0.41,-0.31,-0.12,0.12,0.980357077803797,0.35341194094144585,"-0.89,-0.03,-0.41,-0.31,-0.12,0.12",pierre,near_miss,(near miss) P.csv
1953,2026-07-27T13:55:44.583,78.188193,59.6919,-0.89,-0.03,-0.41,-0.18,-0.61,0.06,0.980357077803797,0.6388270501473775,"-0.89,-0.03,-0.41,-0.18,-0.61,0.06",pierre,near_miss,(near miss) P.csv
1954,2026-07-27T13:55:44.589,78.194244,6.0517,-0.89,-0.04,-0.41,0.24,-0.73,0.12,0.9807140255956371,0.7777531742140303,"-0.89,-0.04,-0.41,0.24,-0.73,0.12",pierre,near_miss,(near miss) P.csv
1955,2026-07-27T13:55:44.643,78.248521,54.2768,-0.89,-0.04,-0.41,0.55,-0.55,0.24,0.9807140255956371,0.814002456998749,"-0.89,-0.04,-0.41,0.55,-0.55,0.24",pierre,near_miss,(near miss) P.csv
1956,2026-07-27T13:55:44.703,78.308701,60.1799,-0.89,-0.04,-0.41,0.67,-0.06,0.37,0.9807140255956371,0.7677239087067694,"-0.89,-0.04,-0.41,0.67,-0.06,0.37",pierre,near_miss,(near miss) P.csv
1957,2026-07-27T13:55:44.704,78.309416,0.7148,-0.89,-0.04,-0.41,0.79,0.43,0.43,0.9807140255956371,0.9969453345093702,"-0.89,-0.04,-0.41,0.79,0.43,0.43",pierre,near_miss,(near miss) P.csv
1958,2026-07-27T13:55:44.762,78.36813,58.7145,-0.89,-0.03,-0.41,0.85,0.67,0.43,0.980357077803797,1.1646029366269004,"-0.89,-0.03,-0.41,0.85,0.67,0.43",pierre,near_miss,(near miss) P.csv
1959,2026-07-27T13:55:44.826,78.431267,63.1364,-0.89,-0.04,-0.41,0.49,0.43,0.18,0.9807140255956371,0.6763135367564366,"-0.89,-0.04,-0.41,0.49,0.43,0.18",pierre,near_miss,(near miss) P.csv
1960,2026-07-27T13:55:44.826,78.431609,0.3424,-0.89,-0.04,-0.41,-0.18,0.06,-0.18,0.9807140255956371,0.2615339366124404,"-0.89,-0.04,-0.41,-0.18,0.06,-0.18",pierre,near_miss,(near miss) P.csv
1961,2026-07-27T13:55:44.883,78.488421,56.8117,-0.89,-0.04,-0.41,-0.73,-0.06,-0.43,0.9807140255956371,0.8493526947034429,"-0.89,-0.04,-0.41,-0.73,-0.06,-0.43",pierre,near_miss,(near miss) P.csv
1962,2026-07-27T13:55:44.943,78.548741,60.3205,-0.89,-0.04,-0.41,-0.79,0.06,-0.37,0.9807140255956371,0.8744140895479671,"-0.89,-0.04,-0.41,-0.79,0.06,-0.37",pierre,near_miss,(near miss) P.csv
1963,2026-07-27T13:55:44.943,78.549056,0.3149,-0.89,-0.04,-0.41,-0.06,0.0,0.0,0.9807140255956371,0.06,"-0.89,-0.04,-0.41,-0.06,0.00,0.00",pierre,near_miss,(near miss) P.csv
1964,2026-07-27T13:55:45.003,78.608299,59.2431,-0.89,-0.03,-0.41,1.16,-0.37,0.49,0.980357077803797,1.3124785712536415,"-0.89,-0.03,-0.41,1.16,-0.37,0.49",pierre,near_miss,(near miss) P.csv
1965,2026-07-27T13:55:45.063,78.668425,60.1253,-0.9,-0.04,-0.41,1.46,-0.79,0.67,0.9897979591815695,1.790139659356219,"-0.90,-0.04,-0.41,1.46,-0.79,0.67",pierre,near_miss,(near miss) P.csv
1966,2026-07-27T13:55:45.063,78.668664,0.2397,-0.9,-0.04,-0.41,0.85,-0.73,0.37,0.9897979591815695,1.1799576263578282,"-0.90,-0.04,-0.41,0.85,-0.73,0.37",pierre,near_miss,(near miss) P.csv
1967,2026-07-27T13:55:45.123,78.728698,60.0337,-0.9,-0.04,-0.41,-0.06,0.06,0.0,0.9897979591815695,0.08485281374238571,"-0.90,-0.04,-0.41,-0.06,0.06,0.00",pierre,near_miss,(near miss) P.csv
1968,2026-07-27T13:55:45.183,78.788406,59.7083,-0.89,-0.04,-0.41,-0.61,0.98,-0.12,0.9807140255956371,1.1605602095539895,"-0.89,-0.04,-0.41,-0.61,0.98,-0.12",pierre,near_miss,(near miss) P.csv
1969,2026-07-27T13:55:45.183,78.78873,0.3239,-0.89,-0.03,-0.42,-0.61,1.34,0.0,0.9845811292118085,1.472311108427835,"-0.89,-0.03,-0.42,-0.61,1.34,0.00",pierre,near_miss,(near miss) P.csv
1970,2026-07-27T13:55:45.243,78.848316,59.5863,-0.89,-0.03,-0.42,-0.18,0.92,0.12,0.9845811292118085,0.9450925880568528,"-0.89,-0.03,-0.42,-0.18,0.92,0.12",pierre,near_miss,(near miss) P.csv
1971,2026-07-27T13:55:45.302,78.908085,59.7683,-0.89,-0.04,-0.42,0.37,-0.12,0.24,0.9849365461794989,0.45705579528105755,"-0.89,-0.04,-0.42,0.37,-0.12,0.24",pierre,near_miss,(near miss) P.csv
1972,2026-07-27T13:55:45.304,78.909549,1.4638,-0.89,-0.04,-0.41,0.61,-0.73,0.31,0.9807140255956371,1.0005498488331304,"-0.89,-0.04,-0.41,0.61,-0.73,0.31",pierre,near_miss,(near miss) P.csv
1973,2026-07-27T13:55:45.363,78.968437,58.8886,-0.9,-0.04,-0.41,0.24,-0.43,0.31,0.9897979591815695,0.5818934610390463,"-0.90,-0.04,-0.41,0.24,-0.43,0.31",pierre,near_miss,(near miss) P.csv
