feature,target_label,threshold,tp,fn,fp,tn,window_sensitivity,window_false_positive_rate,window_specificity,window_precision,event_detection_rate,target_event_count,normal_recording_false_alarm_rate,normal_recording_count
axis_accel_std_total_g,fall,0.54795,19,5,164,789,0.79167,0.17209,0.82791,0.10383,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54829,19,5,163,790,0.79167,0.17104,0.82896,0.1044,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54863,19,5,163,790,0.79167,0.17104,0.82896,0.1044,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54899,19,5,162,791,0.79167,0.16999,0.83001,0.10497,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54936,19,5,162,791,0.79167,0.16999,0.83001,0.10497,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54951,19,5,161,792,0.79167,0.16894,0.83106,0.10556,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.54966,19,5,161,792,0.79167,0.16894,0.83106,0.10556,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.55106,19,5,160,793,0.79167,0.16789,0.83211,0.10615,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.55247,19,5,160,793,0.79167,0.16789,0.83211,0.10615,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.55538,19,5,159,794,0.79167,0.16684,0.83316,0.10674,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5583,19,5,159,794,0.79167,0.16684,0.83316,0.10674,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.55881,19,5,158,795,0.79167,0.16579,0.83421,0.10734,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.55932,19,5,158,795,0.79167,0.16579,0.83421,0.10734,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56057,19,5,157,796,0.79167,0.16474,0.83526,0.10795,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56182,19,5,157,796,0.79167,0.16474,0.83526,0.10795,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56206,19,5,156,797,0.79167,0.16369,0.83631,0.10857,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5623,19,5,156,797,0.79167,0.16369,0.83631,0.10857,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56288,19,5,155,798,0.79167,0.16264,0.83736,0.1092,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56345,19,5,155,798,0.79167,0.16264,0.83736,0.1092,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56361,19,5,154,799,0.79167,0.16159,0.83841,0.10983,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56377,19,5,154,799,0.79167,0.16159,0.83841,0.10983,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56468,19,5,153,800,0.79167,0.16055,0.83945,0.11047,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56558,19,5,153,800,0.79167,0.16055,0.83945,0.11047,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.56888,19,5,152,801,0.79167,0.1595,0.8405,0.11111,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.57217,19,5,152,801,0.79167,0.1595,0.8405,0.11111,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.57234,19,5,151,802,0.79167,0.15845,0.84155,0.11176,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.57252,19,5,151,802,0.79167,0.15845,0.84155,0.11176,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.57464,19,5,150,803,0.79167,0.1574,0.8426,0.11243,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.57676,19,5,150,803,0.79167,0.1574,0.8426,0.11243,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5785,19,5,149,804,0.79167,0.15635,0.84365,0.1131,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58023,19,5,149,804,0.79167,0.15635,0.84365,0.1131,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58145,19,5,148,805,0.79167,0.1553,0.8447,0.11377,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58267,19,5,148,805,0.79167,0.1553,0.8447,0.11377,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58306,19,5,147,806,0.79167,0.15425,0.84575,0.11446,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58346,19,5,147,806,0.79167,0.15425,0.84575,0.11446,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58399,19,5,146,807,0.79167,0.1532,0.8468,0.11515,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58452,19,5,146,807,0.79167,0.1532,0.8468,0.11515,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58466,19,5,145,808,0.79167,0.15215,0.84785,0.11585,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58479,19,5,145,808,0.79167,0.15215,0.84785,0.11585,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.585,19,5,144,809,0.79167,0.1511,0.8489,0.11656,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58522,19,5,144,809,0.79167,0.1511,0.8489,0.11656,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58528,19,5,143,810,0.79167,0.15005,0.84995,0.11728,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58534,19,5,143,810,0.79167,0.15005,0.84995,0.11728,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5865,19,5,142,811,0.79167,0.149,0.851,0.11801,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58765,19,5,142,811,0.79167,0.149,0.851,0.11801,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58826,19,5,141,812,0.79167,0.14795,0.85205,0.11875,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.58886,19,5,141,812,0.79167,0.14795,0.85205,0.11875,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.591,19,5,140,813,0.79167,0.1469,0.8531,0.1195,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.59314,19,5,140,813,0.79167,0.1469,0.8531,0.1195,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.59333,19,5,139,814,0.79167,0.14586,0.85414,0.12025,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.59353,19,5,139,814,0.79167,0.14586,0.85414,0.12025,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.59445,18,6,139,814,0.75,0.14586,0.85414,0.11465,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.59538,18,6,139,814,0.75,0.14586,0.85414,0.11465,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.59565,18,6,138,815,0.75,0.14481,0.85519,0.11538,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.59592,18,6,138,815,0.75,0.14481,0.85519,0.11538,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.5968,18,6,137,816,0.75,0.14376,0.85624,0.11613,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.59767,18,6,137,816,0.75,0.14376,0.85624,0.11613,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.59904,18,6,136,817,0.75,0.14271,0.85729,0.11688,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.6004,18,6,136,817,0.75,0.14271,0.85729,0.11688,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.60064,18,6,135,818,0.75,0.14166,0.85834,0.11765,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.60087,18,6,135,818,0.75,0.14166,0.85834,0.11765,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.60584,18,6,134,819,0.75,0.14061,0.85939,0.11842,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.6108,18,6,134,819,0.75,0.14061,0.85939,0.11842,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61196,18,6,133,820,0.75,0.13956,0.86044,0.11921,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61313,18,6,133,820,0.75,0.13956,0.86044,0.11921,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61373,18,6,132,821,0.75,0.13851,0.86149,0.12,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61433,18,6,132,821,0.75,0.13851,0.86149,0.12,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61444,18,6,131,822,0.75,0.13746,0.86254,0.12081,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61454,18,6,131,822,0.75,0.13746,0.86254,0.12081,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61563,17,7,131,822,0.70833,0.13746,0.86254,0.11486,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61672,17,7,131,822,0.70833,0.13746,0.86254,0.11486,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61698,17,7,130,823,0.70833,0.13641,0.86359,0.11565,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.61725,17,7,130,823,0.70833,0.13641,0.86359,0.11565,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.6207,17,7,129,824,0.70833,0.13536,0.86464,0.11644,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.62415,17,7,129,824,0.70833,0.13536,0.86464,0.11644,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.62475,17,7,128,825,0.70833,0.13431,0.86569,0.11724,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.62535,17,7,128,825,0.70833,0.13431,0.86569,0.11724,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.6263,17,7,127,826,0.70833,0.13326,0.86674,0.11806,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.62726,17,7,127,826,0.70833,0.13326,0.86674,0.11806,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.6283,17,7,126,827,0.70833,0.13221,0.86779,0.11888,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.62934,17,7,126,827,0.70833,0.13221,0.86779,0.11888,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.62962,17,7,125,828,0.70833,0.13116,0.86884,0.11972,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.62989,17,7,125,828,0.70833,0.13116,0.86884,0.11972,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.63003,17,7,124,829,0.70833,0.13012,0.86988,0.12057,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.63017,17,7,124,829,0.70833,0.13012,0.86988,0.12057,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.63167,16,8,124,829,0.66667,0.13012,0.86988,0.11429,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.63317,16,8,124,829,0.66667,0.13012,0.86988,0.11429,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.63718,15,9,124,829,0.625,0.13012,0.86988,0.10791,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.64119,15,9,124,829,0.625,0.13012,0.86988,0.10791,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.6415,15,9,123,830,0.625,0.12907,0.87093,0.1087,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.64181,15,9,123,830,0.625,0.12907,0.87093,0.1087,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.64216,15,9,122,831,0.625,0.12802,0.87198,0.10949,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.64252,15,9,122,831,0.625,0.12802,0.87198,0.10949,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.64773,15,9,121,832,0.625,0.12697,0.87303,0.11029,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.65294,15,9,121,832,0.625,0.12697,0.87303,0.11029,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.65437,15,9,120,833,0.625,0.12592,0.87408,0.11111,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.6558,15,9,120,833,0.625,0.12592,0.87408,0.11111,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.65654,14,10,120,833,0.58333,0.12592,0.87408,0.10448,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.65728,14,10,120,833,0.58333,0.12592,0.87408,0.10448,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.65891,14,10,119,834,0.58333,0.12487,0.87513,0.10526,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.66055,14,10,119,834,0.58333,0.12487,0.87513,0.10526,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.66088,14,10,118,835,0.58333,0.12382,0.87618,0.10606,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.66122,14,10,118,835,0.58333,0.12382,0.87618,0.10606,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.6623,14,10,117,836,0.58333,0.12277,0.87723,0.10687,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.66339,14,10,117,836,0.58333,0.12277,0.87723,0.10687,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.6658,14,10,116,837,0.58333,0.12172,0.87828,0.10769,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.66821,14,10,116,837,0.58333,0.12172,0.87828,0.10769,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.66962,14,10,115,838,0.58333,0.12067,0.87933,0.10853,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.67103,14,10,115,838,0.58333,0.12067,0.87933,0.10853,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.67224,14,10,114,839,0.58333,0.11962,0.88038,0.10938,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.67344,14,10,114,839,0.58333,0.11962,0.88038,0.10938,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.67564,14,10,113,840,0.58333,0.11857,0.88143,0.11024,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.67784,14,10,113,840,0.58333,0.11857,0.88143,0.11024,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.67842,14,10,112,841,0.58333,0.11752,0.88248,0.11111,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.679,14,10,112,841,0.58333,0.11752,0.88248,0.11111,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.68007,14,10,111,842,0.58333,0.11647,0.88353,0.112,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.68114,14,10,111,842,0.58333,0.11647,0.88353,0.112,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.68315,14,10,110,843,0.58333,0.11542,0.88458,0.1129,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.68516,14,10,110,843,0.58333,0.11542,0.88458,0.1129,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.68674,14,10,109,844,0.58333,0.11438,0.88562,0.11382,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.68833,14,10,109,844,0.58333,0.11438,0.88562,0.11382,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.68882,14,10,108,845,0.58333,0.11333,0.88667,0.11475,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.68932,14,10,108,845,0.58333,0.11333,0.88667,0.11475,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.69164,14,10,107,846,0.58333,0.11228,0.88772,0.1157,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.69397,14,10,107,846,0.58333,0.11228,0.88772,0.1157,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.69652,14,10,106,847,0.58333,0.11123,0.88877,0.11667,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.69908,14,10,106,847,0.58333,0.11123,0.88877,0.11667,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.70014,14,10,105,848,0.58333,0.11018,0.88982,0.11765,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7012,14,10,105,848,0.58333,0.11018,0.88982,0.11765,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.70254,14,10,104,849,0.58333,0.10913,0.89087,0.11864,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.70389,14,10,104,849,0.58333,0.10913,0.89087,0.11864,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.70404,14,10,103,850,0.58333,0.10808,0.89192,0.11966,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.70418,14,10,103,850,0.58333,0.10808,0.89192,0.11966,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.70432,14,10,102,851,0.58333,0.10703,0.89297,0.12069,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.70446,14,10,102,851,0.58333,0.10703,0.89297,0.12069,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.70806,14,10,101,852,0.58333,0.10598,0.89402,0.12174,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.71167,14,10,101,852,0.58333,0.10598,0.89402,0.12174,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.71298,14,10,100,853,0.58333,0.10493,0.89507,0.12281,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7143,14,10,100,853,0.58333,0.10493,0.89507,0.12281,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7165,14,10,99,854,0.58333,0.10388,0.89612,0.12389,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.71869,14,10,99,854,0.58333,0.10388,0.89612,0.12389,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.71874,13,11,99,854,0.54167,0.10388,0.89612,0.11607,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7188,13,11,99,854,0.54167,0.10388,0.89612,0.11607,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.71971,13,11,98,855,0.54167,0.10283,0.89717,0.11712,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.72062,13,11,98,855,0.54167,0.10283,0.89717,0.11712,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.72328,13,11,97,856,0.54167,0.10178,0.89822,0.11818,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.72593,13,11,97,856,0.54167,0.10178,0.89822,0.11818,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.72749,13,11,96,857,0.54167,0.10073,0.89927,0.11927,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.72905,13,11,96,857,0.54167,0.10073,0.89927,0.11927,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.72913,13,11,95,858,0.54167,0.09969,0.90031,0.12037,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.72921,13,11,95,858,0.54167,0.09969,0.90031,0.12037,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.73147,12,12,95,858,0.5,0.09969,0.90031,0.11215,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.73373,12,12,95,858,0.5,0.09969,0.90031,0.11215,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.73755,12,12,94,859,0.5,0.09864,0.90136,0.11321,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.74137,12,12,94,859,0.5,0.09864,0.90136,0.11321,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.74351,12,12,93,860,0.5,0.09759,0.90241,0.11429,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.74566,12,12,93,860,0.5,0.09759,0.90241,0.11429,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.74616,12,12,92,861,0.5,0.09654,0.90346,0.11538,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.74665,12,12,92,861,0.5,0.09654,0.90346,0.11538,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.74686,12,12,91,862,0.5,0.09549,0.90451,0.1165,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.74707,12,12,91,862,0.5,0.09549,0.90451,0.1165,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.74834,12,12,90,863,0.5,0.09444,0.90556,0.11765,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7496,12,12,90,863,0.5,0.09444,0.90556,0.11765,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.74989,12,12,89,864,0.5,0.09339,0.90661,0.11881,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75018,12,12,89,864,0.5,0.09339,0.90661,0.11881,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75062,12,12,88,865,0.5,0.09234,0.90766,0.12,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75105,12,12,88,865,0.5,0.09234,0.90766,0.12,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75215,12,12,87,866,0.5,0.09129,0.90871,0.12121,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75325,12,12,87,866,0.5,0.09129,0.90871,0.12121,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75404,12,12,86,867,0.5,0.09024,0.90976,0.12245,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75482,12,12,86,867,0.5,0.09024,0.90976,0.12245,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75506,12,12,85,868,0.5,0.08919,0.91081,0.12371,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7553,12,12,85,868,0.5,0.08919,0.91081,0.12371,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7555,12,12,84,869,0.5,0.08814,0.91186,0.125,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7557,12,12,84,869,0.5,0.08814,0.91186,0.125,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75604,12,12,83,870,0.5,0.08709,0.91291,0.12632,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75637,12,12,83,870,0.5,0.08709,0.91291,0.12632,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75668,12,12,82,871,0.5,0.08604,0.91396,0.12766,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.75698,12,12,82,871,0.5,0.08604,0.91396,0.12766,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7591,12,12,81,872,0.5,0.08499,0.91501,0.12903,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.76121,12,12,81,872,0.5,0.08499,0.91501,0.12903,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.76186,12,12,80,873,0.5,0.08395,0.91605,0.13043,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.76252,12,12,80,873,0.5,0.08395,0.91605,0.13043,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7637,12,12,79,874,0.5,0.0829,0.9171,0.13187,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.76487,12,12,79,874,0.5,0.0829,0.9171,0.13187,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.76508,12,12,78,875,0.5,0.08185,0.91815,0.13333,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7653,12,12,78,875,0.5,0.08185,0.91815,0.13333,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.76607,12,12,77,876,0.5,0.0808,0.9192,0.13483,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.76684,12,12,77,876,0.5,0.0808,0.9192,0.13483,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7672,12,12,76,877,0.5,0.07975,0.92025,0.13636,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.76755,12,12,76,877,0.5,0.07975,0.92025,0.13636,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.77022,12,12,75,878,0.5,0.0787,0.9213,0.13793,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.77289,12,12,75,878,0.5,0.0787,0.9213,0.13793,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.77358,12,12,74,879,0.5,0.07765,0.92235,0.13953,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.77427,12,12,74,879,0.5,0.07765,0.92235,0.13953,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7752,12,12,73,880,0.5,0.0766,0.9234,0.14118,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.77613,12,12,73,880,0.5,0.0766,0.9234,0.14118,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7841,12,12,72,881,0.5,0.07555,0.92445,0.14286,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79207,12,12,72,881,0.5,0.07555,0.92445,0.14286,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79251,12,12,71,882,0.5,0.0745,0.9255,0.14458,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79295,12,12,71,882,0.5,0.0745,0.9255,0.14458,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79316,12,12,70,883,0.5,0.07345,0.92655,0.14634,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79336,12,12,70,883,0.5,0.07345,0.92655,0.14634,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79393,12,12,69,884,0.5,0.0724,0.9276,0.14815,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7945,12,12,69,884,0.5,0.0724,0.9276,0.14815,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79493,12,12,68,885,0.5,0.07135,0.92865,0.15,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79536,12,12,68,885,0.5,0.07135,0.92865,0.15,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.7957,12,12,67,886,0.5,0.0703,0.9297,0.1519,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79605,12,12,67,886,0.5,0.0703,0.9297,0.1519,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.79988,12,12,66,887,0.5,0.06925,0.93075,0.15385,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.80371,12,12,66,887,0.5,0.06925,0.93075,0.15385,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.80616,12,12,65,888,0.5,0.06821,0.93179,0.15584,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.80862,12,12,65,888,0.5,0.06821,0.93179,0.15584,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.80948,12,12,64,889,0.5,0.06716,0.93284,0.15789,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.81034,12,12,64,889,0.5,0.06716,0.93284,0.15789,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.81114,12,12,63,890,0.5,0.06611,0.93389,0.16,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.81193,12,12,63,890,0.5,0.06611,0.93389,0.16,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.81262,12,12,62,891,0.5,0.06506,0.93494,0.16216,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.81331,12,12,62,891,0.5,0.06506,0.93494,0.16216,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.81686,12,12,61,892,0.5,0.06401,0.93599,0.16438,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.8204,12,12,61,892,0.5,0.06401,0.93599,0.16438,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.82533,12,12,60,893,0.5,0.06296,0.93704,0.16667,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.83025,12,12,60,893,0.5,0.06296,0.93704,0.16667,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.83169,12,12,59,894,0.5,0.06191,0.93809,0.16901,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.83313,12,12,59,894,0.5,0.06191,0.93809,0.16901,1.0,4,1.0,4
axis_accel_std_total_g,fall,0.83701,12,12,58,895,0.5,0.06086,0.93914,0.17143,1.0,4,0.75,4
axis_accel_std_total_g,fall,0.84089,12,12,58,895,0.5,0.06086,0.93914,0.17143,1.0,4,0.75,4
axis_accel_std_total_g,fall,0.84296,11,13,58,895,0.45833,0.06086,0.93914,0.15942,1.0,4,0.75,4
axis_accel_std_total_g,fall,0.84503,11,13,58,895,0.45833,0.06086,0.93914,0.15942,1.0,4,0.75,4
axis_accel_std_total_g,fall,0.84651,11,13,57,896,0.45833,0.05981,0.94019,0.16176,1.0,4,0.75,4
axis_accel_std_total_g,fall,0.84799,11,13,57,896,0.45833,0.05981,0.94019,0.16176,1.0,4,0.75,4
axis_accel_std_total_g,fall,0.84899,11,13,56,897,0.45833,0.05876,0.94124,0.16418,1.0,4,0.75,4
axis_accel_std_total_g,fall,0.84999,11,13,56,897,0.45833,0.05876,0.94124,0.16418,1.0,4,0.75,4
